transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,revenue,store_location
TXN00002656,2025-04-16 22:09:24.961330,CUST000083,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00003186,2025-04-16 22:09:25.032083,CUST000110,Food,Croissant,1,95,95,Terminal 21
TXN00006528,2025-04-16 22:09:25.489258,CUST000183,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00007286,2025-04-16 22:09:25.591681,CUST000244,Food,Sandwich,1,145,145,Terminal 21
TXN00008175,2025-04-16 22:09:25.708892,CUST000871,Accessories,Phone Case,1,390,390,Terminal 21
TXN00008886,2025-04-16 22:09:25.802501,CUST000801,Coffee,Latte,1,115,115,MBK Center
TXN00001909,2025-04-17 22:09:24.858799,CUST000386,Coffee,Latte,1,115,115,Siam Paragon
TXN00007029,2025-04-17 22:09:25.557608,CUST000694,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00008758,2025-04-17 22:09:25.785777,CUST000346,Food,Croissant,2,95,190,Central World
TXN00003756,2025-04-18 22:09:25.107796,CUST000236,Food,Sandwich,3,145,435,Central Chiang Mai
TXN00004925,2025-04-18 22:09:25.264422,CUST000688,Accessories,Screen Protector,2,290,580,Siam Paragon
TXN00006879,2025-04-18 22:09:25.537241,CUST000732,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00009844,2025-04-18 22:09:25.930990,CUST000267,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00006985,2025-04-19 22:09:25.551632,CUST000114,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00008954,2025-04-19 22:09:25.811745,CUST000562,Food,Sandwich,3,145,435,MBK Center
TXN00005899,2025-04-20 22:09:25.396558,CUST000548,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00005990,2025-04-22 22:09:25.411292,CUST000496,Accessories,Phone Case,3,390,1170,Siam Paragon
TXN00001145,2025-04-23 22:09:24.756158,CUST000507,Accessories,Phone Case,2,390,780,Central World
TXN00006058,2025-04-23 22:09:25.420546,CUST000113,Food,Sandwich,2,145,290,Terminal 21
TXN00006942,2025-04-23 22:09:25.545718,CUST000680,Food,Croissant,1,95,95,Central Festival Phuket
TXN00003608,2025-04-24 22:09:25.088138,CUST000369,Food,Croissant,1,95,95,Central World
TXN00009946,2025-04-24 22:09:25.945129,CUST000794,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00003719,2025-04-25 22:09:25.102963,CUST000279,Coffee,Americano,1,95,95,Terminal 21
TXN00008865,2025-04-25 22:09:25.799765,CUST000803,Coffee,Latte,2,115,230,Central Festival Phuket
TXN00009360,2025-04-25 22:09:25.866507,CUST000185,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00003395,2025-04-27 22:09:25.060048,CUST000630,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00007499,2025-04-27 22:09:25.620288,CUST000591,Coffee,Latte,1,115,115,Siam Paragon
TXN00003920,2025-04-28 22:09:25.129474,CUST000732,Accessories,Screen Protector,2,290,580,MBK Center
TXN00005217,2025-04-28 22:09:25.304326,CUST000550,Accessories,Screen Protector,1,290,290,MBK Center
TXN00005621,2025-04-28 22:09:25.359943,CUST000441,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00001490,2025-04-29 22:09:24.802030,CUST000114,Beverage,Green Tea,1,85,85,Terminal 21
TXN00001837,2025-04-29 22:09:24.849288,CUST000702,Accessories,Screen Protector,2,290,580,Central Festival Phuket
TXN00003080,2025-04-29 22:09:25.017903,CUST000804,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00008550,2025-04-29 22:09:25.758730,CUST000959,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00002819,2025-04-30 22:09:24.983178,CUST000476,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00006680,2025-04-30 22:09:25.510191,CUST000145,Coffee,Latte,1,115,115,Siam Paragon
TXN00008501,2025-04-30 22:09:25.752317,CUST000500,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00001163,2025-05-02 22:09:24.758525,CUST000251,Food,Croissant,1,95,95,Central World
TXN00002422,2025-05-03 22:09:24.929651,CUST000578,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00003701,2025-05-03 22:09:25.100597,CUST000900,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00006423,2025-05-03 22:09:25.471789,CUST000492,Accessories,Wireless Charger,1,1290,1290,Central World
TXN00006792,2025-05-03 22:09:25.525413,CUST000292,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00008139,2025-05-03 22:09:25.704204,CUST000704,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00000661,2025-05-04 22:09:24.678024,CUST000135,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00002575,2025-05-04 22:09:24.950642,CUST000198,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00008846,2025-05-04 22:09:25.797298,CUST000492,Food,Sandwich,2,145,290,Central Chiang Mai
TXN00009317,2025-05-04 22:09:25.860808,CUST000898,Accessories,Phone Case,3,390,1170,Terminal 21
TXN00002822,2025-05-05 22:09:24.983576,CUST000675,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00003049,2025-05-05 22:09:25.013841,CUST000999,Coffee,Latte,2,115,230,Terminal 21
TXN00004933,2025-05-05 22:09:25.265476,CUST000138,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00008968,2025-05-05 22:09:25.813680,CUST000025,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00008641,2025-05-06 22:09:25.770625,CUST000955,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00008144,2025-05-07 22:09:25.704847,CUST000351,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00001244,2025-05-08 22:09:24.769482,CUST000437,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00007823,2025-05-08 22:09:25.662583,CUST000347,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00006920,2025-05-09 22:09:25.542704,CUST000582,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00000804,2025-05-10 22:09:24.699910,CUST000476,Coffee,Latte,1,115,115,MBK Center
TXN00004687,2025-05-10 22:09:25.232660,CUST000793,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00004851,2025-05-10 22:09:25.254617,CUST000618,Accessories,Wireless Charger,1,1290,1290,Siam Paragon
TXN00008842,2025-05-10 22:09:25.796777,CUST000409,Coffee,Americano,1,95,95,Terminal 21
TXN00009201,2025-05-10 22:09:25.845109,CUST000831,Coffee,Latte,3,115,345,Central Chiang Mai
TXN00001034,2025-05-11 22:09:24.741148,CUST000890,Accessories,Phone Case,2,390,780,Siam Paragon
TXN00002625,2025-05-11 22:09:24.957241,CUST000843,Accessories,Screen Protector,1,290,290,Terminal 21
TXN00004069,2025-05-11 22:09:25.149060,CUST000968,Accessories,Screen Protector,1,290,290,Central World
TXN00004380,2025-05-11 22:09:25.190403,CUST000693,Coffee,Americano,1,95,95,Terminal 21
TXN00008304,2025-05-11 22:09:25.726010,CUST000132,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00004764,2025-05-12 22:09:25.242960,CUST000468,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00004844,2025-05-12 22:09:25.253696,CUST000159,Coffee,Cappuccino,1,110,110,MBK Center
TXN00007279,2025-05-12 22:09:25.590766,CUST000994,Accessories,Screen Protector,1,290,290,MBK Center
TXN00009641,2025-05-12 22:09:25.903857,CUST000299,Beverage,Green Tea,3,85,255,Central Chiang Mai
TXN00004915,2025-05-13 22:09:25.263105,CUST000433,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00005586,2025-05-13 22:09:25.355383,CUST000599,Coffee,Americano,2,95,190,MBK Center
TXN00006150,2025-05-13 22:09:25.433578,CUST000635,Coffee,Latte,2,115,230,MBK Center
TXN00006563,2025-05-13 22:09:25.494022,CUST000687,Coffee,Cappuccino,3,110,330,Central Chiang Mai
TXN00006804,2025-05-13 22:09:25.526981,CUST000561,Coffee,Cappuccino,2,110,220,Central World
TXN00007965,2025-05-13 22:09:25.681192,CUST000873,Accessories,Screen Protector,1,290,290,Terminal 21
TXN00009741,2025-05-13 22:09:25.917150,CUST000537,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00000545,2025-05-14 22:09:24.660578,CUST000937,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00001307,2025-05-14 22:09:24.777882,CUST000134,Food,Croissant,1,95,95,Central Chiang Mai
TXN00001442,2025-05-14 22:09:24.795712,CUST000851,Accessories,Wireless Charger,1,1290,1290,Central World
TXN00002410,2025-05-14 22:09:24.928010,CUST000316,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00005637,2025-05-14 22:09:25.362006,CUST000515,Food,Sandwich,1,145,145,Terminal 21
TXN00004306,2025-05-15 22:09:25.180628,CUST000594,Coffee,Cappuccino,1,110,110,MBK Center
TXN00005145,2025-05-15 22:09:25.294383,CUST000784,Coffee,Americano,1,95,95,MBK Center
TXN00007049,2025-05-15 22:09:25.560359,CUST000145,Food,Croissant,1,95,95,Central World
TXN00007253,2025-05-15 22:09:25.587337,CUST000126,Accessories,Screen Protector,1,290,290,MBK Center
TXN00008701,2025-05-15 22:09:25.778399,CUST000444,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00000589,2025-05-16 22:09:24.666547,CUST000155,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00001155,2025-05-16 22:09:24.757475,CUST000030,Beverage,Green Tea,1,85,85,MBK Center
TXN00002939,2025-05-16 22:09:24.999329,CUST000424,Accessories,Wireless Charger,1,1290,1290,Terminal 21
TXN00004571,2025-05-16 22:09:25.216870,CUST000223,Coffee,Cappuccino,2,110,220,Central World
TXN00005540,2025-05-16 22:09:25.349335,CUST000946,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00006354,2025-05-16 22:09:25.461445,CUST000864,Food,Sandwich,1,145,145,Terminal 21
TXN00007241,2025-05-16 22:09:25.585787,CUST000679,Coffee,Latte,1,115,115,MBK Center
TXN00009059,2025-05-16 22:09:25.825709,CUST000226,Beverage,Green Tea,3,85,255,Central World
TXN00009965,2025-05-16 22:09:25.947625,CUST000497,Coffee,Americano,1,95,95,Siam Paragon
TXN00000010,2025-05-17 22:09:24.576778,CUST000600,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00004590,2025-05-17 22:09:25.219530,CUST000378,Food,Sandwich,1,145,145,Siam Paragon
TXN00004904,2025-05-17 22:09:25.261632,CUST000760,Coffee,Americano,1,95,95,Central World
TXN00006821,2025-05-17 22:09:25.529190,CUST000841,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00007402,2025-05-17 22:09:25.607578,CUST000201,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00000330,2025-05-18 22:09:24.630945,CUST000507,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00001795,2025-05-18 22:09:24.843732,CUST000359,Coffee,Latte,1,115,115,Central World
TXN00003711,2025-05-18 22:09:25.101899,CUST000881,Food,Croissant,1,95,95,Central World
TXN00004754,2025-05-18 22:09:25.241649,CUST000428,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00007176,2025-05-18 22:09:25.577226,CUST000200,Accessories,Screen Protector,1,290,290,Central World
TXN00009968,2025-05-18 22:09:25.948025,CUST000379,Coffee,Americano,1,95,95,Central World
TXN00001065,2025-05-19 22:09:24.745364,CUST000611,Food,Sandwich,1,145,145,MBK Center
TXN00001201,2025-05-19 22:09:24.763768,CUST000718,Accessories,Wireless Charger,2,1290,2580,Siam Paragon
TXN00002226,2025-05-19 22:09:24.902914,CUST000451,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00003419,2025-05-19 22:09:25.063196,CUST000447,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00004897,2025-05-19 22:09:25.260702,CUST000100,Coffee,Americano,1,95,95,Terminal 21
TXN00005130,2025-05-19 22:09:25.291930,CUST000996,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00006186,2025-05-19 22:09:25.438332,CUST000083,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00008764,2025-05-19 22:09:25.786586,CUST000508,Coffee,Latte,1,115,115,Siam Paragon
TXN00009567,2025-05-19 22:09:25.893692,CUST000882,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00009594,2025-05-19 22:09:25.897480,CUST000474,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00000718,2025-05-20 22:09:24.687974,CUST000677,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00001793,2025-05-20 22:09:24.843453,CUST000163,Coffee,Americano,1,95,95,Siam Paragon
TXN00004908,2025-05-20 22:09:25.262157,CUST000313,Accessories,Wireless Charger,3,1290,3870,Central Festival Phuket
TXN00008997,2025-05-20 22:09:25.817531,CUST000582,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00009941,2025-05-20 22:09:25.944468,CUST000027,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00002245,2025-05-21 22:09:24.905490,CUST000231,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00005175,2025-05-21 22:09:25.298451,CUST000073,Accessories,Phone Case,1,390,390,Central World
TXN00005475,2025-05-21 22:09:25.340837,CUST000896,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00006514,2025-05-21 22:09:25.487363,CUST000687,Coffee,Cappuccino,2,110,220,Siam Paragon
TXN00006673,2025-05-21 22:09:25.509281,CUST000262,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00008539,2025-05-21 22:09:25.757294,CUST000372,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00001843,2025-05-22 22:09:24.850087,CUST000583,Beverage,Green Tea,2,85,170,Central Festival Phuket
TXN00003480,2025-05-22 22:09:25.071203,CUST000385,Food,Croissant,1,95,95,Terminal 21
TXN00006890,2025-05-22 22:09:25.538689,CUST000527,Coffee,Cappuccino,1,110,110,Central World
TXN00001037,2025-05-23 22:09:24.741559,CUST000935,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00004579,2025-05-23 22:09:25.217919,CUST000176,Accessories,Screen Protector,2,290,580,Central World
TXN00004873,2025-05-23 22:09:25.257491,CUST000330,Coffee,Americano,1,95,95,Central World
TXN00005385,2025-05-23 22:09:25.328324,CUST000616,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00006533,2025-05-23 22:09:25.489922,CUST000739,Beverage,Green Tea,1,85,85,Terminal 21
TXN00009049,2025-05-23 22:09:25.824393,CUST000552,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00009663,2025-05-23 22:09:25.906775,CUST000280,Food,Croissant,2,95,190,Central World
TXN00003892,2025-05-24 22:09:25.125593,CUST000616,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00004071,2025-05-24 22:09:25.149328,CUST000758,Accessories,Screen Protector,1,290,290,MBK Center
TXN00005713,2025-05-24 22:09:25.371975,CUST000418,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00009335,2025-05-24 22:09:25.863195,CUST000277,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00001073,2025-05-25 22:09:24.746472,CUST000774,Accessories,Phone Case,2,390,780,Siam Paragon
TXN00001260,2025-05-25 22:09:24.771637,CUST000186,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00001269,2025-05-25 22:09:24.772832,CUST000298,Coffee,Latte,2,115,230,MBK Center
TXN00004561,2025-05-25 22:09:25.215559,CUST000912,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00005056,2025-05-25 22:09:25.281964,CUST000765,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00006917,2025-05-25 22:09:25.542293,CUST000365,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00008667,2025-05-25 22:09:25.774005,CUST000414,Beverage,Green Tea,1,85,85,Central World
TXN00000530,2025-05-26 22:09:24.658502,CUST000289,Accessories,Phone Case,1,390,390,Terminal 21
TXN00004331,2025-05-26 22:09:25.183937,CUST000806,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00007293,2025-05-26 22:09:25.592599,CUST000209,Coffee,Latte,2,115,230,Central World
TXN00008359,2025-05-26 22:09:25.733284,CUST000110,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00008761,2025-05-26 22:09:25.786170,CUST000362,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00002354,2025-05-27 22:09:24.920083,CUST000184,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00002596,2025-05-27 22:09:24.953399,CUST000519,Coffee,Americano,1,95,95,Central World
TXN00007634,2025-05-27 22:09:25.637897,CUST000774,Accessories,Screen Protector,2,290,580,Terminal 21
TXN00007776,2025-05-27 22:09:25.656442,CUST000567,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00003009,2025-05-28 22:09:25.008585,CUST000232,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00006529,2025-05-28 22:09:25.489391,CUST000332,Accessories,Screen Protector,1,290,290,Central Festival Phuket
TXN00007156,2025-05-28 22:09:25.574626,CUST000653,Coffee,Americano,1,95,95,Siam Paragon
TXN00007268,2025-05-28 22:09:25.589317,CUST000474,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00008354,2025-05-28 22:09:25.732634,CUST000104,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00000494,2025-05-29 22:09:24.653696,CUST000503,Coffee,Americano,1,95,95,Siam Paragon
TXN00004383,2025-05-29 22:09:25.190798,CUST000405,Accessories,Wireless Charger,3,1290,3870,Central Festival Phuket
TXN00006143,2025-05-29 22:09:25.432641,CUST000885,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00006155,2025-05-29 22:09:25.434234,CUST000258,Beverage,Green Tea,2,85,170,MBK Center
TXN00007163,2025-05-29 22:09:25.575540,CUST000015,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00007819,2025-05-29 22:09:25.662054,CUST000325,Accessories,Phone Case,3,390,1170,Siam Paragon
TXN00001931,2025-05-30 22:09:24.861666,CUST000348,Accessories,Wireless Charger,3,1290,3870,Central World
TXN00003250,2025-05-30 22:09:25.040728,CUST000428,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00004282,2025-05-30 22:09:25.177459,CUST000887,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00006355,2025-05-30 22:09:25.461582,CUST000610,Coffee,Americano,1,95,95,MBK Center
TXN00006840,2025-05-30 22:09:25.532106,CUST000070,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00001539,2025-05-31 22:09:24.808440,CUST000640,Food,Sandwich,2,145,290,Terminal 21
TXN00002818,2025-05-31 22:09:24.983046,CUST000261,Accessories,Phone Case,2,390,780,Central Chiang Mai
TXN00003525,2025-05-31 22:09:25.077135,CUST000135,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00006204,2025-05-31 22:09:25.440696,CUST000771,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00007242,2025-06-01 22:09:25.585917,CUST000739,Coffee,Americano,2,95,190,Central Chiang Mai
TXN00007813,2025-06-01 22:09:25.661269,CUST000392,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00007947,2025-06-01 22:09:25.678805,CUST000756,Accessories,Wireless Charger,3,1290,3870,Terminal 21
TXN00008737,2025-06-01 22:09:25.783063,CUST000960,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00009449,2025-06-01 22:09:25.878172,CUST000019,Accessories,Wireless Charger,2,1290,2580,Central Chiang Mai
TXN00000345,2025-06-02 22:09:24.633302,CUST000462,Coffee,Cappuccino,3,110,330,MBK Center
TXN00003911,2025-06-02 22:09:25.128280,CUST000162,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00004983,2025-06-02 22:09:25.272180,CUST000013,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00007161,2025-06-02 22:09:25.575277,CUST000178,Coffee,Cappuccino,3,110,330,Siam Paragon
TXN00007366,2025-06-02 22:09:25.602792,CUST000514,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00007652,2025-06-02 22:09:25.640254,CUST000083,Coffee,Cappuccino,1,110,110,Central Chiang Mai
TXN00009688,2025-06-02 22:09:25.910020,CUST000159,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00004084,2025-06-03 22:09:25.151049,CUST000426,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00004202,2025-06-03 22:09:25.166524,CUST000758,Coffee,Cappuccino,1,110,110,Central World
TXN00008394,2025-06-03 22:09:25.738096,CUST000273,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00000267,2025-06-04 22:09:24.621625,CUST000340,Food,Croissant,1,95,95,Central World
TXN00002606,2025-06-04 22:09:24.954730,CUST000782,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00003052,2025-06-04 22:09:25.014241,CUST000181,Accessories,Screen Protector,1,290,290,MBK Center
TXN00003431,2025-06-04 22:09:25.064772,CUST000228,Food,Sandwich,2,145,290,Central Chiang Mai
TXN00008235,2025-06-04 22:09:25.716985,CUST000857,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00008371,2025-06-04 22:09:25.735058,CUST000171,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00009353,2025-06-04 22:09:25.865583,CUST000503,Accessories,Screen Protector,2,290,580,MBK Center
TXN00009774,2025-06-04 22:09:25.921518,CUST000603,Food,Sandwich,2,145,290,Siam Paragon
TXN00000004,2025-06-05 22:09:24.575778,CUST000945,Food,Sandwich,1,145,145,Central World
TXN00000605,2025-06-05 22:09:24.668725,CUST000855,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00000617,2025-06-05 22:09:24.670357,CUST000043,Coffee,Americano,1,95,95,Central Chiang Mai
TXN00001407,2025-06-06 22:09:24.791102,CUST000893,Accessories,Phone Case,3,390,1170,Central Chiang Mai
TXN00004787,2025-06-06 22:09:25.246177,CUST000856,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00006793,2025-06-06 22:09:25.525545,CUST000020,Coffee,Americano,2,95,190,Central World
TXN00008007,2025-06-06 22:09:25.686776,CUST000259,Food,Croissant,1,95,95,Siam Paragon
TXN00008640,2025-06-06 22:09:25.770492,CUST000761,Beverage,Green Tea,2,85,170,Central Chiang Mai
